"producto","presentacion","marca","categoria","catalogo","precio","fechaRegistro","cadenaComercial","giro","nombreComercial","direccion","estado","municipio","latitud","longitud"
"LECHE ULTRAPASTEURIZADA","PARCIALMENTE DESCREMADA. CAJA 1 LT.","ALPURA 2000. SEMI","LECHE PROCESADA","BASICOS",12.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MANTEQUILLA","BARRA 90 GR. CLASICA. SIN SAL","CHIPILO","DERIVADOS DE LECHE","MERCADOS",8.05,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CREMA","VASO 200 ML.","LALA","DERIVADOS DE LECHE","BASICOS",7.05,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE PASTEURIZADA","ENTERA. ENVASE 1 LT.","ALPURA. CLASICA","LECHE PROCESADA","BASICOS",12.15,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE EN POLVO","NIÑOS. BOLSA 500 GR.  (PRODUCTO LÁCTEO)","ALPURA. KIDS","LECHE PROCESADA","BASICOS",46.75,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ATUN","LATA 170 GR. EN ACEITE","TUNY","PESCADOS Y MARISCOS EN CONSERVA","BASICOS",8.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"REFRESCO","BOTELLA 2 LT. NO RETORNABLE","PEPSI MAX","REFRESCOS ENVASADOS","BASICOS",13.8,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAPEL HIGIENICO","PAQUETE 24 ROLLOS. CON AROMA 204 HOJAS DOBLES","SUAVEL","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",52.2,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"SHAMPOO","BOTELLA 400 ML. 2 EN 1. CONTROL CAIDA. CON ACONDICIONADOR","PANTENE","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",43.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MARGARINA","CAJA PLASTICO 400 GR. SIN SAL","PRIMAVERA LIGHT","ACEITES Y GRASAS VEG. COMESTIBLES","BASICOS",25.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE ULTRAPASTEURIZADA","ENTERA. CAJA 1 LT.","SAN MARCOS","LECHE PROCESADA","BASICOS",12.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE ULTRAPASTEURIZADA","SEMIDESCREMADA. CAJA 1 LT.","SAN MARCOS","LECHE PROCESADA","BASICOS",12.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAN DE CAJA","PAQUETE GRANDE 680 GR. REBANADO BLANCO. CON FIBRA","WONDER","PAN","BASICOS",21.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"TORTILLA DE HARINA DE TRIGO","BOLSA 12 PIEZAS","TORTILLINAS TIA ROSA","TORTILLAS Y DERIVADOS DEL MAIZ","BASICOS",10,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","BLANCA NIEVES","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",20.12,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"JABON LIMPIADOR","BARRA 350 GR.","VIVA","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",8.52,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"POLVO P/BEBIDAS SABOR CHOCOLATE","BOLSA 400 GR.","CHOCO CHOCO","CHOCOLATES Y GOLOSINAS","MERCADOS",15.75,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MAYONESA","FRASCO 190 GR. CON JUGO DE LIMONES","LA COSTENA","CONDIMENTOS","BASICOS",11.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MARGARINA","CAJA PLASTICO 400 GR. SIN SAL","BECEL","ACEITES Y GRASAS VEG. COMESTIBLES","BASICOS",28.55,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MARGARINA","CAJA PLASTICO 190 GR. SIN SAL","PRIMAVERA CHANTILLY","ACEITES Y GRASAS VEG. COMESTIBLES","BASICOS",12.5,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ACEITE","BOTELLA 1 LT. MIXTO","1-2-3","ACEITES Y GRASAS VEG. COMESTIBLES","BASICOS",19.8,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"GALLETAS DULCES","CAJA 456 GR. CHIPS AHOY","NABISCO","GALLETAS PASTAS Y HARINAS DE TRIGO","BASICOS",30.75,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"GALLETAS DULCES","CAJA 810 GR. HOJALDRADAS","CUETARA","GALLETAS PASTAS Y HARINAS DE TRIGO","BASICOS",25.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAN DE CAJA","PAQUETE MEDIANO 475 GR. INTEGRAL. REBANADO","WONDER. 100%","PAN","BASICOS",18.65,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CHILES EN LATA","LATA 380 GR. JALAPENOS RAJAS","LA COSTENA","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",10.13,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CHILES EN LATA","LATA 215 GR. CHIPOTLES ADOBADOS","SAN MARCOS","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",11.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CHILES EN LATA","LATA 105 GR. JALAPENOS RAJAS","LA COSTENA","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",3.37,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CHILES EN LATA","LATA 220 GR. SERRANO","LA COSTENA","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",5.19,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"FRIJOL","BOLSA 1 KG. FLOR DE MAYO","VERDE VALLE","LEGUMBRES SECAS","BASICOS",23.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ELOTE","LATA 220 GR. EN GRANO","HERDEZ","HORTALIZAS FRESCAS","MERCADOS",7.05,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CAFE TOSTADO Y MOLIDO","BOLSA 454 GR.","INTERNACIONAL. AMERICANO","CAFE","BASICOS",50.35,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CAFE SOLUBLE","FRASCO 100 GR.","NESCAFE DOLCA","CAFE","MERCADOS",28.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"AZUCAR","BOLSA PLASTICO 2 KG. REFINADA","S/M","AZUCAR","BASICOS",29.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PIÑA EN ALMIBAR","LATA 800 GR. REBANADA","HERDEZ","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",23.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MERMELADA","FRASCO 500 GR. FRESA","MC CORMICK","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",21.4,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CHICHAROS EN LATA","LATA 215 GR.","HERDEZ","FRUTAS Y LEGUMBRES PROCESADAS","BASICOS",4.85,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/TRASTES","BOLSA 900 GR. POLVO. (VERDE)","SALVO","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",17.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"TOALLA DE PAPEL","PAQUETE 2 ROLLOS 60 HOJAS DOBLES","PÉTALO. VAQUITA Ó GRANJA","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",21.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"JARABE P/PREPARAR BEBIDAS","BOTELLA 750 ML. HORCHATA","TUCAN","CHOCOLATES Y GOLOSINAS","BASICOS",23.4,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CHOCOLATE EN TABLILLAS","PAQUETE 540 GR. CON 6 TABLILLAS DE 90 GR.","IBARRA","CHOCOLATES Y GOLOSINAS","MERCADOS",32.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MAYONESA","FRASCO 790 GR. CON JUGO DE LIMONES","MC CORMICK","CONDIMENTOS","BASICOS",36.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MAYONESA","FRASCO 190 GR. CON JUGO DE LIMONES","MC CORMICK","CONDIMENTOS","MERCADOS",11.3,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ATUN","LATA 170 GR. EN AGUA","TUNY. LIGHT","PESCADOS Y MARISCOS EN CONSERVA","BASICOS",8.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"ATUN","LATA 170 GR. EN AGUA","HERDEZ","PESCADOS Y MARISCOS EN CONSERVA","BASICOS",10.35,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"SAN RAFAEL","1 KG. GRANEL. SALCHICHA. DE PAVO","S/M","CARNES FRIAS SECAS Y EMBUTIDOS","BASICOS",56,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"FOCO","TRANSPARENTE.  DE 25 A 100 WATTS","OSRAM","ACCESORIOS DOMESTICOS","MERCADOS",4.3,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"BLANQUEADOR","BOTELLA 950 ML. EL RENDIDOR","CLORALEX","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",7.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/ROPA","BOTELLA 2 LT. LIQUIDO. DELICADA","VEL ROSITA","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",55.38,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE ULTRAPASTEURIZADA","PARCIALMENTE DESCREMADA CAJA 1 LT. (AZUL)","ALPURA 2000 CLASICA","LECHE PROCESADA","BASICOS",12.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"MANTEQUILLA","BARRA 225 GR. SIN SAL","CHIPILO","DERIVADOS DE LECHE","BASICOS",21.25,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"CREMA","BOTE 450 ML.","LALA","DERIVADOS DE LECHE","BASICOS",15.7,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE PASTEURIZADA","PARCIALMENTE DESCREMADA. ENVASE 1 LT.","ALPURA. SEMI","LECHE PROCESADA","BASICOS",12.15,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE PASTEURIZADA","PARCIALMENTE DESCREMADA. BAJA EN GRASA. CAJA 1 LT.","LALA. LIGHT","LECHE PROCESADA","BASICOS",11.65,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE PASTEURIZADA","CAJA 1 LT.","LALA. ENTERA","LECHE PROCESADA","BASICOS",11.65,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"SALSA PICANTE","BOTELLA 150 GR. CLASICA","BUFALO","CONDIMENTOS","BASICOS",6.2,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"TOALLA FEMENINA","BOLSA 20 PIEZAS. NATURAL FLEX. ANATÓMICA. SIN ALAS","KOTEX","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",21.8,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAÑALES DESECHABLES","PAQUETE 40 PIEZAS. SUAVELASTIC. MAX. GRANDE","KLEEN BEBE","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",134.22,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"PAPEL HIGIENICO","PAQUETE 24 ROLLOS. 200 HOJAS DOBLES. LINEA DORADA","KLEENEX. COTTONELLE","ARTS. DE PAPEL P/HIGIENE PERSONAL","BASICOS",98.9,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE ULTRAPASTEURIZADA","CAJA 1 LT. ENTERA","LALA. ENTERA","LECHE PROCESADA","BASICOS",12.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"LECHE ULTRAPASTEURIZADA","CON GRASA VEGETAL. CAJA 1 LT. (MEZCLA)","FORTILECHE","LECHE PROCESADA","BASICOS",10.55,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/TRASTES","BOTELLA 750 ML. LIQUIDO. ANTIBACTERIAL","AXION","DETERGENTES Y PRODUCTOS SIMILARES","BASICOS",17.95,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DESODORANTE","BARRA 60 GR. FRESH","SPEED STICK","ARTS. PARA EL CUIDADO PERSONAL","BASICOS",33.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"GELATINA EN POLVO","CAJA 84 GR. AGUA. LIMON","PRONTO","CHOCOLATES Y GOLOSINAS","BASICOS",6.6,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"POLVO P/BEBIDAS SABOR CHOCOLATE","LATA 400 GR.","NESQUIK","CHOCOLATES Y GOLOSINAS","MERCADOS",27.55,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"POLVO P/BEBIDAS SABOR CHOCOLATE","LATA 400 GR.","CHOCO MILK","CHOCOLATES Y GOLOSINAS","MERCADOS",27.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"POLVO P/BEBIDAS SABOR CHOCOLATE","BOLSA 400 GR.","CHOCO MILK","CHOCOLATES Y GOLOSINAS","MERCADOS",23.45,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"GALLETAS DULCES","PAQUETE 225 GR. TRIKI-TRAKES","MARINELA","GALLETAS PASTAS Y HARINAS DE TRIGO","BASICOS",15,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"HARINA HOT CAKES","PAQUETE 1 KG. TRADICIONALES","GAMESA","GALLETAS PASTAS Y HARINAS DE TRIGO","MERCADOS",19.85,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","ACE. BLANCOS DIAMANTE","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",27.1,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
"DETERGENTE P/ROPA","BOLSA 1 KG. POLVO","FOCA","DETERGENTES Y PRODUCTOS SIMILARES","MERCADOS",22.09,"2011-01-10 00:00:00.000","I.S.S.S.T.E.","TIENDA DE AUTOSERVICIO","I.S.S.S.T.E. SUCURSAL 7","CORUÑA S/N ESQ. SUR 65-A","DISTRITO FEDERAL","IZTACALCO                               ",19.400879,-99.131672
